pointX,pointY,pointZ,normalX,normalY,normalZ,camera1X,camera1Y,camera1Z,camera2X,camera2Y,camera2Z,RWorldToCamera1_11,RWorldToCamera1_12,RWorldToCamera1_13,RWorldToCamera1_21,RWorldToCamera1_22,RWorldToCamera1_23,RWorldToCamera1_31,RWorldToCamera1_32,RWorldToCamera1_33,RCamera2ToWorld_11,RCamera2ToWorld_12,RCamera2ToWorld_13,RCamera2ToWorld_21,RCamera2ToWorld_22,RCamera2ToWorld_23,RCamera2ToWorld_31,RCamera2ToWorld_32,RCamera2ToWorld_33
0.705335,0.233957,1.76792,0.241935,-0.517849,-0.820549,-0.0787986,-0.00266812,-0.263542,0.705468,0.233673,1.76747,0.969678,-0.167162,-0.178275,0.144547,0.980498,-0.133154,0.197056,0.103348,0.97493,-0.906001,0.347319,0.241935,-0.423276,-0.743418,-0.517849,0,0.571577,-0.820549
0.705335,0.233957,1.76792,0.241935,-0.517849,-0.820549,-0.07555,0.00103718,-0.259122,0.705464,0.233681,1.76748,0.973927,-0.173828,-0.145775,0.106273,0.917282,-0.383797,0.200432,0.358298,0.911839,-0.906001,0.347319,0.241935,-0.423276,-0.743418,-0.517849,0,0.571577,-0.820549
0.705335,0.233957,1.76792,0.241935,-0.517849,-0.820549,0.941506,-2.77556e-17,-0.0130957,0.705452,0.233707,1.76753,0.994195,-0.0679198,0.08344,0.0915075,0.941695,-0.323784,-0.0565837,0.32954,0.942444,-0.906001,0.347319,0.241935,-0.423276,-0.743418,-0.517849,0,0.571577,-0.820549
0.705335,0.233957,1.76792,0.241935,-0.517849,-0.820549,-0.0699709,0.000149241,-0.256433,0.705463,0.233683,1.76749,0.778429,-0.322575,-0.538511,0.110053,0.914709,-0.38884,0.61801,0.24342,0.747536,-0.906001,0.347319,0.241935,-0.423276,-0.743418,-0.517849,0,0.571577,-0.820549
0.705335,0.233957,1.76792,0.241935,-0.517849,-0.820549,-0.0681423,-0.00736975,-0.257451,0.705469,0.233671,1.76747,0.847256,-0.271326,-0.456662,0.216762,0.961469,-0.169093,0.484946,0.044278,0.873423,-0.906001,0.347319,0.241935,-0.423276,-0.743418,-0.517849,0,0.571577,-0.820549
0.705335,0.233957,1.76792,0.241935,-0.517849,-0.820549,0.938975,9.35498e-05,0.00216803,0.705437,0.23374,1.76758,0.948344,0.0562305,0.312221,-0.0447116,0.998033,-0.0439367,-0.314077,0.0277072,0.948993,-0.906001,0.347319,0.241935,-0.423276,-0.743418,-0.517849,0,0.571577,-0.820549
4.21254,0.465988,2.93613,0.0129327,-0.474993,-0.879895,-0.0699709,0.000149241,-0.256433,4.21256,0.465306,2.93486,0.778429,-0.322575,-0.538511,0.110053,0.914709,-0.38884,0.61801,0.24342,0.747536,-0.99963,0.0239481,0.0129327,-0.0272171,-0.879569,-0.474993,0,0.475169,-0.879895
4.21254,0.465988,2.93613,0.0129327,-0.474993,-0.879895,0.967411,0.0188253,0.0305543,4.21256,0.465295,2.93484,0.754255,-0.318118,-0.57437,0.143343,0.933468,-0.328771,0.640744,0.165646,0.749673,-0.99963,0.0239481,0.0129327,-0.0272171,-0.879569,-0.474993,0,0.475169,-0.879895
4.21254,0.465988,2.93613,0.0129327,-0.474993,-0.879895,-0.0635082,-0.00546941,-0.2556,4.21256,0.465283,2.93482,0.66384,-0.350889,-0.660449,0.223835,0.93584,-0.272217,0.713593,0.0328767,0.699789,-0.99963,0.0239481,0.0129327,-0.0272171,-0.879569,-0.474993,0,0.475169,-0.879895
4.21254,0.465988,2.93613,0.0129327,-0.474993,-0.879895,-0.0375313,0.000200289,-0.248515,4.21256,0.465273,2.9348,0.469775,-0.398079,-0.787937,0.111978,0.912218,-0.394106,0.875656,0.0969094,0.473113,-0.99963,0.0239481,0.0129327,-0.0272171,-0.879569,-0.474993,0,0.475169,-0.879895
4.21254,0.465988,2.93613,0.0129327,-0.474993,-0.879895,-0.050648,-0.00635755,-0.257551,4.21256,0.46528,2.93481,0.420311,-0.410958,-0.808982,0.103778,0.90748,-0.407076,0.901426,0.087144,0.424072,-0.99963,0.0239481,0.0129327,-0.0272171,-0.879569,-0.474993,0,0.475169,-0.879895
4.21254,0.465988,2.93613,0.0129327,-0.474993,-0.879895,0.968037,0.0227491,0.0288549,4.21256,0.465271,2.9348,0.537378,-0.374706,-0.755527,0.162987,0.925127,-0.342894,0.827442,0.0611224,0.558215,-0.99963,0.0239481,0.0129327,-0.0272171,-0.879569,-0.474993,0,0.475169,-0.879895
4.01892,0.0108896,3.11642,0.167797,-0.00702481,-0.985796,0.967411,0.0188253,0.0305543,4.01916,0.0108795,3.115,0.754255,-0.318118,-0.57437,0.143343,0.933468,-0.328771,0.640744,0.165646,0.749673,-0.0418283,0.984934,0.167797,-0.999125,-0.0412342,-0.00702481,0,0.167944,-0.985796
4.01892,0.0108896,3.11642,0.167797,-0.00702481,-0.985796,2.35904,-0.0136085,0.254535,4.01915,0.0108799,3.11506,0.820933,-0.287676,-0.493266,0.155462,0.943793,-0.291694,0.549455,0.162777,0.819514,-0.0418283,0.984934,0.167797,-0.999125,-0.0412342,-0.00702481,0,0.167944,-0.985796
-0.296996,0.875045,1.55917,0.627,-0.487447,-0.607673,-0.0787986,-0.00266812,-0.263542,-0.296713,0.874825,1.5589,0.969678,-0.167162,-0.178275,0.144547,0.980498,-0.133154,0.197056,0.103348,0.97493,-0.613768,0.479749,0.627,-0.789486,-0.37297,-0.487447,0,0.794187,-0.607673
-0.296996,0.875045,1.55917,0.627,-0.487447,-0.607673,0.938975,9.35498e-05,0.00216803,-0.296708,0.874821,1.5589,0.948344,0.0562305,0.312221,-0.0447116,0.998033,-0.0439367,-0.314077,0.0277072,0.948993,-0.613768,0.479749,0.627,-0.789486,-0.37297,-0.487447,0,0.794187,-0.607673
-0.296996,0.875045,1.55917,0.627,-0.487447,-0.607673,-0.07555,0.00103718,-0.259122,-0.296691,0.874808,1.55888,0.973927,-0.173828,-0.145775,0.106273,0.917282,-0.383797,0.200432,0.358298,0.911839,-0.613768,0.479749,0.627,-0.789486,-0.37297,-0.487447,0,0.794187,-0.607673
-0.296996,0.875045,1.55917,0.627,-0.487447,-0.607673,-0.0862048,-0.0006734,-0.26718,-0.296675,0.874796,1.55886,0.97483,0.00736001,0.222828,0.0537713,0.96219,-0.26702,-0.216368,0.272281,0.937576,-0.613768,0.479749,0.627,-0.789486,-0.37297,-0.487447,0,0.794187,-0.607673
-0.296996,0.875045,1.55917,0.627,-0.487447,-0.607673,-0.0890411,0.0014642,-0.262717,-0.296674,0.874795,1.55886,0.97558,0.0050644,0.219585,0.0547781,0.962534,-0.26557,-0.212703,0.271113,0.938752,-0.613768,0.479749,0.627,-0.789486,-0.37297,-0.487447,0,0.794187,-0.607673
-0.296996,0.875045,1.55917,0.627,-0.487447,-0.607673,0.915082,0.00648427,0.0262681,-0.296772,0.874871,1.55896,0.548497,0.315269,0.77444,-0.00255502,0.926822,-0.375493,-0.836149,0.203978,0.509164,-0.613768,0.479749,0.627,-0.789486,-0.37297,-0.487447,0,0.794187,-0.607673
-0.296996,0.875045,1.55917,0.627,-0.487447,-0.607673,-0.0932988,-0.00036775,-0.255494,-0.29669,0.874807,1.55888,0.871074,0.123262,0.475434,0.0297983,0.95295,-0.301659,-0.490248,0.276935,0.826417,-0.613768,0.479749,0.627,-0.789486,-0.37297,-0.487447,0,0.794187,-0.607673
-0.296996,0.875045,1.55917,0.627,-0.487447,-0.607673,-0.092484,-5.41766e-05,-0.25601,-0.29669,0.874807,1.55888,0.871342,0.123735,0.474819,0.0289843,0.953013,-0.301539,-0.48982,0.276506,0.826814,-0.613768,0.479749,0.627,-0.789486,-0.37297,-0.487447,0,0.794187,-0.607673
0.705302,0.233779,1.76816,0.241935,-0.517849,-0.820549,0.94399,6.40016e-05,-0.00124293,0.705426,0.233514,1.76774,0.996363,-0.0840907,-0.0137599,0.0839486,0.996414,-0.010603,0.0146021,0.00940934,0.999849,-0.906001,0.347319,0.241935,-0.423276,-0.743418,-0.517849,0,0.571577,-0.820549
0.705302,0.233779,1.76816,0.241935,-0.517849,-0.820549,-0.0787986,-0.00266812,-0.263542,0.705435,0.233496,1.76771,0.969678,-0.167162,-0.178275,0.144547,0.980498,-0.133154,0.197056,0.103348,0.97493,-0.906001,0.347319,0.241935,-0.423276,-0.743418,-0.517849,0,0.571577,-0.820549
0.705302,0.233779,1.76816,0.241935,-0.517849,-0.820549,-0.07555,0.00103718,-0.259122,0.705431,0.233503,1.76772,0.973927,-0.173828,-0.145775,0.106273,0.917282,-0.383797,0.200432,0.358298,0.911839,-0.906001,0.347319,0.241935,-0.423276,-0.743418,-0.517849,0,0.571577,-0.820549
0.705302,0.233779,1.76816,0.241935,-0.517849,-0.820549,0.941506,-2.77556e-17,-0.0130957,0.705419,0.233529,1.76776,0.994195,-0.0679198,0.08344,0.0915075,0.941695,-0.323784,-0.0565837,0.32954,0.942444,-0.906001,0.347319,0.241935,-0.423276,-0.743418,-0.517849,0,0.571577,-0.820549
0.705302,0.233779,1.76816,0.241935,-0.517849,-0.820549,0.938975,9.35498e-05,0.00216803,0.705404,0.233562,1.76781,0.948344,0.0562305,0.312221,-0.0447116,0.998033,-0.0439367,-0.314077,0.0277072,0.948993,-0.906001,0.347319,0.241935,-0.423276,-0.743418,-0.517849,0,0.571577,-0.820549
-1.30351,0.350862,1.57968,-0.0985222,-0.734258,-0.671683,-1.18478,0.000590428,-0.649761,-1.30356,0.350517,1.57936,0.993237,-0.116101,-1.3145e-07,0.114104,0.976147,-0.184708,0.021445,0.183459,0.982793,-0.991118,-0.0893254,-0.0985222,0.132987,-0.665717,-0.734258,0,0.740839,-0.671683
-1.30351,0.350862,1.57968,-0.0985222,-0.734258,-0.671683,-0.0862048,-0.0006734,-0.26718,-1.30356,0.350467,1.57931,0.97483,0.00736001,0.222828,0.0537713,0.96219,-0.26702,-0.216368,0.272281,0.937576,-0.991118,-0.0893254,-0.0985222,0.132987,-0.665717,-0.734258,0,0.740839,-0.671683
-1.30351,0.350862,1.57968,-0.0985222,-0.734258,-0.671683,-0.0890411,0.0014642,-0.262717,-1.30356,0.350466,1.57931,0.97558,0.0050644,0.219585,0.0547781,0.962534,-0.26557,-0.212703,0.271113,0.938752,-0.991118,-0.0893254,-0.0985222,0.132987,-0.665717,-0.734258,0,0.740839,-0.671683
-1.30351,0.350862,1.57968,-0.0985222,-0.734258,-0.671683,-0.0932988,-0.00036775,-0.255494,-1.30357,0.350426,1.57928,0.871074,0.123262,0.475434,0.0297983,0.95295,-0.301659,-0.490248,0.276935,0.826417,-0.991118,-0.0893254,-0.0985222,0.132987,-0.665717,-0.734258,0,0.740839,-0.671683
-1.30351,0.350862,1.57968,-0.0985222,-0.734258,-0.671683,-0.0965271,-0.00291781,-0.254627,-1.30357,0.350428,1.57928,0.642105,0.266161,0.718929,-0.0154572,0.942099,-0.334977,-0.76646,0.203978,0.609041,-0.991118,-0.0893254,-0.0985222,0.132987,-0.665717,-0.734258,0,0.740839,-0.671683
-1.30351,0.350862,1.57968,-0.0985222,-0.734258,-0.671683,-1.19022,0.00228511,-0.645325,-1.30357,0.350426,1.57928,0.904624,0.0908274,0.416421,-0.00587395,0.979593,-0.200903,-0.426171,0.179296,0.886697,-0.991118,-0.0893254,-0.0985222,0.132987,-0.665717,-0.734258,0,0.740839,-0.671683
-1.59432,0.326923,1.54309,-0.0201283,-0.84841,-0.528957,0.915082,0.00648427,0.0262681,-1.59433,0.326382,1.54275,0.548497,0.315269,0.77444,-0.00255502,0.926822,-0.375493,-0.836149,0.203978,0.509164,-0.999719,-0.0125458,-0.0201283,0.0237181,-0.528808,-0.84841,0,0.848649,-0.528957
-1.59432,0.326923,1.54309,-0.0201283,-0.84841,-0.528957,-0.0965271,-0.00291781,-0.254627,-1.59433,0.326373,1.54275,0.642105,0.266161,0.718929,-0.0154572,0.942099,-0.334977,-0.76646,0.203978,0.609041,-0.999719,-0.0125458,-0.0201283,0.0237181,-0.528808,-0.84841,0,0.848649,-0.528957
-1.59432,0.326923,1.54309,-0.0201283,-0.84841,-0.528957,-0.092484,-5.41766e-05,-0.25601,-1.59433,0.326393,1.54276,0.871342,0.123735,0.474819,0.0289843,0.953013,-0.301539,-0.48982,0.276506,0.826814,-0.999719,-0.0125458,-0.0201283,0.0237181,-0.528808,-0.84841,0,0.848649,-0.528957
-1.59432,0.326923,1.54309,-0.0201283,-0.84841,-0.528957,0.919353,0.004659,0.0188672,-1.59433,0.326441,1.54279,0.261338,0.392394,0.88189,-0.015004,0.915182,-0.402761,-0.965131,0.0920247,0.245059,-0.999719,-0.0125458,-0.0201283,0.0237181,-0.528808,-0.84841,0,0.848649,-0.528957
4.88475,0.111697,2.79892,-0.0310644,0.553781,-0.832083,-0.0699709,0.000149241,-0.256433,4.88471,0.112529,2.79767,0.778429,-0.322575,-0.538511,0.110053,0.914709,-0.38884,0.61801,0.24342,0.747536,0.99843,-0.0466025,-0.0310644,0.0560071,0.830777,0.553781,0,0.554651,-0.832083
4.88475,0.111697,2.79892,-0.0310644,0.553781,-0.832083,0.967411,0.0188253,0.0305543,4.88471,0.112549,2.79764,0.754255,-0.318118,-0.57437,0.143343,0.933468,-0.328771,0.640744,0.165646,0.749673,0.99843,-0.0466025,-0.0310644,0.0560071,0.830777,0.553781,0,0.554651,-0.832083
4.88475,0.111697,2.79892,-0.0310644,0.553781,-0.832083,-0.0635082,-0.00546941,-0.2556,4.88471,0.11258,2.79759,0.66384,-0.350889,-0.660449,0.223835,0.93584,-0.272217,0.713593,0.0328767,0.699789,0.99843,-0.0466025,-0.0310644,0.0560071,0.830777,0.553781,0,0.554651,-0.832083
4.88475,0.111697,2.79892,-0.0310644,0.553781,-0.832083,-0.0375313,0.000200289,-0.248515,4.8847,0.112611,2.79754,0.469775,-0.398079,-0.787937,0.111978,0.912218,-0.394106,0.875656,0.0969094,0.473113,0.99843,-0.0466025,-0.0310644,0.0560071,0.830777,0.553781,0,0.554651,-0.832083
4.88475,0.111697,2.79892,-0.0310644,0.553781,-0.832083,-0.050648,-0.00635755,-0.257551,4.8847,0.112607,2.79755,0.420311,-0.410958,-0.808982,0.103778,0.90748,-0.407076,0.901426,0.087144,0.424072,0.99843,-0.0466025,-0.0310644,0.0560071,0.830777,0.553781,0,0.554651,-0.832083
4.88475,0.111697,2.79892,-0.0310644,0.553781,-0.832083,0.968037,0.0227491,0.0288549,4.8847,0.112608,2.79755,0.537378,-0.374706,-0.755527,0.162987,0.925127,-0.342894,0.827442,0.0611224,0.558215,0.99843,-0.0466025,-0.0310644,0.0560071,0.830777,0.553781,0,0.554651,-0.832083
4.88475,0.111697,2.79892,-0.0310644,0.553781,-0.832083,-1.13491,-0.000532772,-0.656319,4.88471,0.112579,2.79759,0.66608,-0.365069,-0.650433,0.261601,0.930981,-0.254638,0.6985,-0.000544139,0.71561,0.99843,-0.0466025,-0.0310644,0.0560071,0.830777,0.553781,0,0.554651,-0.832083
4.88475,0.111697,2.79892,-0.0310644,0.553781,-0.832083,-2.06087,0.00582751,-0.906417,4.8847,0.112603,2.79756,0.336955,-0.430515,-0.837327,0.282506,0.894588,-0.34627,0.898137,-0.119873,0.423059,0.99843,-0.0466025,-0.0310644,0.0560071,0.830777,0.553781,0,0.554651,-0.832083
4.88475,0.111697,2.79892,-0.0310644,0.553781,-0.832083,-2.99057,0.00172103,-1.17815,4.88471,0.112561,2.79762,0.677873,-0.385001,-0.626308,0.307967,0.92227,-0.233611,0.667566,-0.0345234,0.74375,0.99843,-0.0466025,-0.0310644,0.0560071,0.830777,0.553781,0,0.554651,-0.832083
4.88475,0.111697,2.79892,-0.0310644,0.553781,-0.832083,-2.97672,0.00533445,-1.1734,4.8847,0.112606,2.79755,0.540252,-0.407696,-0.736147,0.196951,0.911763,-0.360416,0.818131,0.0497305,0.572878,0.99843,-0.0466025,-0.0310644,0.0560071,0.830777,0.553781,0,0.554651,-0.832083
4.88475,0.111697,2.79892,-0.0310644,0.553781,-0.832083,2.34736,-0.0231971,0.236996,4.88471,0.112578,2.7976,0.64081,-0.349865,-0.683343,0.173731,0.933114,-0.314828,0.747784,0.0830271,0.658731,0.99843,-0.0466025,-0.0310644,0.0560071,0.830777,0.553781,0,0.554651,-0.832083
4.08855,0.100234,3.1246,-0.950244,-0.145641,-0.275364,-0.0699709,0.000149241,-0.256433,4.08719,0.100026,3.12421,0.778429,-0.322575,-0.538511,0.110053,0.914709,-0.38884,0.61801,0.24342,0.747536,-0.151498,-0.272186,-0.950244,0.988458,-0.0417171,-0.145641,0,0.96134,-0.275364
4.08855,0.100234,3.1246,-0.950244,-0.145641,-0.275364,0.967411,0.0188253,0.0305543,4.08716,0.100022,3.1242,0.754255,-0.318118,-0.57437,0.143343,0.933468,-0.328771,0.640744,0.165646,0.749673,-0.151498,-0.272186,-0.950244,0.988458,-0.0417171,-0.145641,0,0.96134,-0.275364
4.08855,0.100234,3.1246,-0.950244,-0.145641,-0.275364,-0.0635082,-0.00546941,-0.2556,4.08713,0.100017,3.12419,0.66384,-0.350889,-0.660449,0.223835,0.93584,-0.272217,0.713593,0.0328767,0.699789,-0.151498,-0.272186,-0.950244,0.988458,-0.0417171,-0.145641,0,0.96134,-0.275364
4.08855,0.100234,3.1246,-0.950244,-0.145641,-0.275364,-0.0375313,0.000200289,-0.248515,4.08713,0.100017,3.12419,0.469775,-0.398079,-0.787937,0.111978,0.912218,-0.394106,0.875656,0.0969094,0.473113,-0.151498,-0.272186,-0.950244,0.988458,-0.0417171,-0.145641,0,0.96134,-0.275364
4.08855,0.100234,3.1246,-0.950244,-0.145641,-0.275364,-0.050648,-0.00635755,-0.257551,4.08715,0.10002,3.1242,0.420311,-0.410958,-0.808982,0.103778,0.90748,-0.407076,0.901426,0.087144,0.424072,-0.151498,-0.272186,-0.950244,0.988458,-0.0417171,-0.145641,0,0.96134,-0.275364
4.08855,0.100234,3.1246,-0.950244,-0.145641,-0.275364,0.968037,0.0227491,0.0288549,4.08712,0.100015,3.12419,0.537378,-0.374706,-0.755527,0.162987,0.925127,-0.342894,0.827442,0.0611224,0.558215,-0.151498,-0.272186,-0.950244,0.988458,-0.0417171,-0.145641,0,0.96134,-0.275364
4.08855,0.100234,3.1246,-0.950244,-0.145641,-0.275364,-0.0681423,-0.00736975,-0.257451,4.08724,0.100034,3.12422,0.847256,-0.271326,-0.456662,0.216762,0.961469,-0.169093,0.484946,0.044278,0.873423,-0.151498,-0.272186,-0.950244,0.988458,-0.0417171,-0.145641,0,0.96134,-0.275364
4.08855,0.100234,3.1246,-0.950244,-0.145641,-0.275364,-1.13491,-0.000532772,-0.656319,4.08713,0.100016,3.12419,0.66608,-0.365069,-0.650433,0.261601,0.930981,-0.254638,0.6985,-0.000544139,0.71561,-0.151498,-0.272186,-0.950244,0.988458,-0.0417171,-0.145641,0,0.96134,-0.275364
4.08855,0.100234,3.1246,-0.950244,-0.145641,-0.275364,-2.06087,0.00582751,-0.906417,4.08716,0.100021,3.1242,0.336955,-0.430515,-0.837327,0.282506,0.894588,-0.34627,0.898137,-0.119873,0.423059,-0.151498,-0.272186,-0.950244,0.988458,-0.0417171,-0.145641,0,0.96134,-0.275364
4.08855,0.100234,3.1246,-0.950244,-0.145641,-0.275364,-2.99057,0.00172103,-1.17815,4.08715,0.10002,3.12419,0.677873,-0.385001,-0.626308,0.307967,0.92227,-0.233611,0.667566,-0.0345234,0.74375,-0.151498,-0.272186,-0.950244,0.988458,-0.0417171,-0.145641,0,0.96134,-0.275364
4.08855,0.100234,3.1246,-0.950244,-0.145641,-0.275364,-2.97672,0.00533445,-1.1734,4.08712,0.100015,3.12419,0.540252,-0.407696,-0.736147,0.196951,0.911763,-0.360416,0.818131,0.0497305,0.572878,-0.151498,-0.272186,-0.950244,0.988458,-0.0417171,-0.145641,0,0.96134,-0.275364
4.31811,-0.260634,3.37635,-0.426424,-0.0120386,-0.904443,-0.0699709,0.000149241,-0.256433,4.31747,-0.260652,3.375,0.778429,-0.322575,-0.538511,0.110053,0.914709,-0.38884,0.61801,0.24342,0.747536,-0.0282203,-0.904083,-0.426424,0.999602,-0.0255236,-0.0120386,0,0.426594,-0.904443
4.31811,-0.260634,3.37635,-0.426424,-0.0120386,-0.904443,0.967411,0.0188253,0.0305543,4.31745,-0.260653,3.37496,0.754255,-0.318118,-0.57437,0.143343,0.933468,-0.328771,0.640744,0.165646,0.749673,-0.0282203,-0.904083,-0.426424,0.999602,-0.0255236,-0.0120386,0,0.426594,-0.904443
4.31811,-0.260634,3.37635,-0.426424,-0.0120386,-0.904443,-0.0635082,-0.00546941,-0.2556,4.31743,-0.260653,3.37491,0.66384,-0.350889,-0.660449,0.223835,0.93584,-0.272217,0.713593,0.0328767,0.699789,-0.0282203,-0.904083,-0.426424,0.999602,-0.0255236,-0.0120386,0,0.426594,-0.904443
4.31811,-0.260634,3.37635,-0.426424,-0.0120386,-0.904443,-0.0375313,0.000200289,-0.248515,4.31744,-0.260653,3.37493,0.469775,-0.398079,-0.787937,0.111978,0.912218,-0.394106,0.875656,0.0969094,0.473113,-0.0282203,-0.904083,-0.426424,0.999602,-0.0255236,-0.0120386,0,0.426594,-0.904443
4.31811,-0.260634,3.37635,-0.426424,-0.0120386,-0.904443,-0.050648,-0.00635755,-0.257551,4.31745,-0.260653,3.37495,0.420311,-0.410958,-0.808982,0.103778,0.90748,-0.407076,0.901426,0.087144,0.424072,-0.0282203,-0.904083,-0.426424,0.999602,-0.0255236,-0.0120386,0,0.426594,-0.904443
4.31811,-0.260634,3.37635,-0.426424,-0.0120386,-0.904443,0.968037,0.0227491,0.0288549,4.31743,-0.260653,3.37491,0.537378,-0.374706,-0.755527,0.162987,0.925127,-0.342894,0.827442,0.0611224,0.558215,-0.0282203,-0.904083,-0.426424,0.999602,-0.0255236,-0.0120386,0,0.426594,-0.904443
4.31811,-0.260634,3.37635,-0.426424,-0.0120386,-0.904443,-0.0681423,-0.00736975,-0.257451,4.31749,-0.260652,3.37502,0.847256,-0.271326,-0.456662,0.216762,0.961469,-0.169093,0.484946,0.044278,0.873423,-0.0282203,-0.904083,-0.426424,0.999602,-0.0255236,-0.0120386,0,0.426594,-0.904443
4.31811,-0.260634,3.37635,-0.426424,-0.0120386,-0.904443,-1.13491,-0.000532772,-0.656319,4.31743,-0.260653,3.37491,0.66608,-0.365069,-0.650433,0.261601,0.930981,-0.254638,0.6985,-0.000544139,0.71561,-0.0282203,-0.904083,-0.426424,0.999602,-0.0255236,-0.0120386,0,0.426594,-0.904443
4.31811,-0.260634,3.37635,-0.426424,-0.0120386,-0.904443,-2.06087,0.00582751,-0.906417,4.31744,-0.260653,3.37493,0.336955,-0.430515,-0.837327,0.282506,0.894588,-0.34627,0.898137,-0.119873,0.423059,-0.0282203,-0.904083,-0.426424,0.999602,-0.0255236,-0.0120386,0,0.426594,-0.904443
4.31811,-0.260634,3.37635,-0.426424,-0.0120386,-0.904443,-2.99057,0.00172103,-1.17815,4.31744,-0.260653,3.37492,0.677873,-0.385001,-0.626308,0.307967,0.92227,-0.233611,0.667566,-0.0345234,0.74375,-0.0282203,-0.904083,-0.426424,0.999602,-0.0255236,-0.0120386,0,0.426594,-0.904443
4.31811,-0.260634,3.37635,-0.426424,-0.0120386,-0.904443,-2.97672,0.00533445,-1.1734,4.31743,-0.260653,3.37491,0.540252,-0.407696,-0.736147,0.196951,0.911763,-0.360416,0.818131,0.0497305,0.572878,-0.0282203,-0.904083,-0.426424,0.999602,-0.0255236,-0.0120386,0,0.426594,-0.904443
-0.150436,0.324302,1.87715,0.670263,-0.122868,-0.731882,0.927307,0.00413754,0.0149121,-0.150113,0.324243,1.87679,0.847184,0.149646,0.509789,0.0418873,0.937715,-0.344871,-0.529646,0.313523,0.788149,-0.180309,0.719886,0.670263,-0.98361,-0.131965,-0.122868,0,0.681432,-0.731882
-0.150436,0.324302,1.87715,0.670263,-0.122868,-0.731882,-0.0862048,-0.0006734,-0.26718,-0.150071,0.324235,1.87675,0.97483,0.00736001,0.222828,0.0537713,0.96219,-0.26702,-0.216368,0.272281,0.937576,-0.180309,0.719886,0.670263,-0.98361,-0.131965,-0.122868,0,0.681432,-0.731882
-0.150436,0.324302,1.87715,0.670263,-0.122868,-0.731882,-0.0890411,0.0014642,-0.262717,-0.15007,0.324235,1.87675,0.97558,0.0050644,0.219585,0.0547781,0.962534,-0.26557,-0.212703,0.271113,0.938752,-0.180309,0.719886,0.670263,-0.98361,-0.131965,-0.122868,0,0.681432,-0.731882
